,alg_id,alg_label,context,context_type,exp_uid,left_id,network_delay,participant_uid,query_uid,response_time,right_id,target_left,target_right,target_winner,timestamp_answer_received,timestamp_query_generated,winner_id
0,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,128,0.444504,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,12c7ee8ccb90d803f955368ef8f8f4ae,4.344,8,http://clintsbucket.s3.amazonaws.com/DAM3D048_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D003_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D048_P_CYDedit.jpeg,2019-07-13 17:14:19.308542,2019-07-13 17:14:14.520038,128
1,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,121,0.167838,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,07fa553ae74302437192855d68f2ccdc,1.234,76,http://clintsbucket.s3.amazonaws.com/DAM3D045_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D028_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D045_T_CYDedit.jpeg,2019-07-13 17:14:21.148223,2019-07-13 17:14:19.746385,121
2,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,153,0.317926,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,18eed91d6fe4fc018585fb86cfa56877,1.058,157,http://clintsbucket.s3.amazonaws.com/DAM3D060_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D061_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D060_F_CYDedit.jpeg,2019-07-13 17:14:22.886793,2019-07-13 17:14:21.510867,153
3,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,94,0.173829,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,8c17f5e11f2702f1c7a59dbeeb0d08ff,1.728,51,http://clintsbucket.s3.amazonaws.com/DAM3D034_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D019_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D019_T_CYAedit.jpeg,2019-07-13 17:14:25.134523,2019-07-13 17:14:23.232694,51
4,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,160,0.187726,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,bf2cfe622d74e89346672411f1ec994a,1.163,117,http://clintsbucket.s3.amazonaws.com/DAM3D062_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D044_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D062_P_CYDedit.jpeg,2019-07-13 17:14:26.832971,2019-07-13 17:14:25.482245,160
5,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,26,0.284186,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,ce12cc8e78eed58fbc48e61dfc566926,1.927,54,http://clintsbucket.s3.amazonaws.com/DAM3D009_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D020_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D009_P_CYDedit.jpeg,2019-07-13 17:14:29.437743,2019-07-13 17:14:27.226557,26
6,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,53,0.201282,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,7711cc4fb462169dd0516b374aa9c17c,1.153,89,http://clintsbucket.s3.amazonaws.com/DAM3D020_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D032_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D020_P_CYDedit.jpeg,2019-07-13 17:14:31.132910,2019-07-13 17:14:29.778628,53
7,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,123,0.167873,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,eadf8480eafd02c873cbe509438d1062,1.524,12,http://clintsbucket.s3.amazonaws.com/DAM3D046_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D004_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D004_T_CYDedit.jpeg,2019-07-13 17:14:33.282641,2019-07-13 17:14:31.590768,12
8,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,177,0.200433,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,792f1afd55550a3fbc35480cfec7429b,0.855,124,http://clintsbucket.s3.amazonaws.com/DAM3D068_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D046_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D068_F_CYDedit.jpeg,2019-07-13 17:14:34.716586,2019-07-13 17:14:33.661153,177
9,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,118,0.342693,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,73e14585abd2c34bce035b264c7dace2,2.477,99,http://clintsbucket.s3.amazonaws.com/DAM3D044_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D036_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D044_P_CYDedit.jpeg,2019-07-13 17:14:37.882031,2019-07-13 17:14:35.062338,118
10,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,53,0.263798,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,fc38dc6d8a84d5b809edab21dead2a8b,1.745,92,http://clintsbucket.s3.amazonaws.com/DAM3D020_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D033_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D020_P_CYDedit.jpeg,2019-07-13 17:14:40.286675,2019-07-13 17:14:38.277877,53
11,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,173,0.209634,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,eed25db30e95efd3bf443f871a06b1b9,1.797,122,http://clintsbucket.s3.amazonaws.com/DAM3D066_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D046_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D066_T_CYAedit.jpeg,2019-07-13 17:14:42.738175,2019-07-13 17:14:40.731541,173
12,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,68,0.187525,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,6c6b0692237759b271298152010bb7b7,1.294,56,http://clintsbucket.s3.amazonaws.com/DAM3D025_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D021_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D025_P_CYAedit.jpeg,2019-07-13 17:14:44.617248,2019-07-13 17:14:43.135723,68
13,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,38,0.198955,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,3fae40cd24c568800f2cdcdc2efb3521,0.938,70,http://clintsbucket.s3.amazonaws.com/DAM3D013_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D026_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D013_T_CYDedit.jpeg,2019-07-13 17:14:46.174367,2019-07-13 17:14:45.037412,38
14,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,34,0.239091,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,33447e1dc3a2c17dd42902ac31a8da23,1.624,165,http://clintsbucket.s3.amazonaws.com/DAM3D012_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D064_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D064_F_CYDedit.jpeg,2019-07-13 17:14:48.392852,2019-07-13 17:14:46.529761,165
15,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,149,0.185216,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,6f46d24daf66ca7416ad16aa38ab0ebe,1.366,175,http://clintsbucket.s3.amazonaws.com/DAM3D058_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D067_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D058_P_CYDedit.jpeg,2019-07-13 17:14:50.295228,2019-07-13 17:14:48.744012,149
16,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,68,0.236896,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,a59b6ab24f4b822f0780c2d94aaf3549,1.141,121,http://clintsbucket.s3.amazonaws.com/DAM3D025_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D045_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D045_T_CYDedit.jpeg,2019-07-13 17:14:52.033725,2019-07-13 17:14:50.655829,121
17,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,171,0.184199,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,3ea32097732b5cd72e4f028049dacdb6,1.094,178,http://clintsbucket.s3.amazonaws.com/DAM3D066_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D068_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D068_T_CYDedit.jpeg,2019-07-13 17:14:53.694300,2019-07-13 17:14:52.416101,178
18,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,60,0.26526,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,d42717c64bb9586a7bb13bf2a3735c8d,1.133,107,http://clintsbucket.s3.amazonaws.com/DAM3D022_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D039_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D039_F_CYAedit.jpeg,2019-07-13 17:14:55.462320,2019-07-13 17:14:54.064060,107
19,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,96,0.271085,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,347f06e70c45d6d4d41a7821bf748508,1.394,105,http://clintsbucket.s3.amazonaws.com/DAM3D034_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D038_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D038_P_CYAedit.jpeg,2019-07-13 17:14:57.491198,2019-07-13 17:14:55.826113,105
20,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,10,0.330904,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,304c999cc43cfbff7370ef68e7a5bfe2,1.593,12,http://clintsbucket.s3.amazonaws.com/DAM3D003_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D004_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D004_T_CYDedit.jpeg,2019-07-13 17:14:59.859113,2019-07-13 17:14:57.935209,12
21,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,148,0.338393,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,4646aea9348398c621b0dd79fcf0b4bf,1.927,127,http://clintsbucket.s3.amazonaws.com/DAM3D058_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D048_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D058_F_CYAedit.jpeg,2019-07-13 17:15:02.579063,2019-07-13 17:15:00.313670,148
22,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,3,0.212883,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,1ad304cb6945b98b0ce94cea6bd4b62d,1.109,130,http://clintsbucket.s3.amazonaws.com/DAM3D001_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D049_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D001_P_CYDedit.jpeg,2019-07-13 17:15:04.263892,2019-07-13 17:15:02.942009,3
23,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,3,0.188607,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,f75e95184bb37ba5e8e5104e5debf08f,1.361,168,http://clintsbucket.s3.amazonaws.com/DAM3D001_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D065_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D001_P_CYDedit.jpeg,2019-07-13 17:15:06.160185,2019-07-13 17:15:04.610578,3
24,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,164,0.234095,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,f551e14144a098d568a0e94d1e48de11,1.159,33,http://clintsbucket.s3.amazonaws.com/DAM3D063_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D012_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D012_F_CYDedit.jpeg,2019-07-13 17:15:07.916438,2019-07-13 17:15:06.523343,33
25,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,123,0.293892,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,3589a61e61f5d4bc188f20201e3d6f08,1.359,100,http://clintsbucket.s3.amazonaws.com/DAM3D046_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D036_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D046_P_CYDedit.jpeg,2019-07-13 17:15:10.041337,2019-07-13 17:15:08.388445,123
26,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,123,0.190197,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,d361d6222801da7f2acb5e89fe06525a,1.146,175,http://clintsbucket.s3.amazonaws.com/DAM3D046_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D067_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D046_P_CYDedit.jpeg,2019-07-13 17:15:11.739034,2019-07-13 17:15:10.402837,123
27,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,32,0.202025,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,5b5ea0bf92b1c49bd7fdb304b9b3ab21,1.053,145,http://clintsbucket.s3.amazonaws.com/DAM3D011_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D056_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D011_T_CYDedit.jpeg,2019-07-13 17:15:13.421533,2019-07-13 17:15:12.166508,32
28,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,55,0.17245,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,e8cbcc706912954c9f8ad8f885212818,1.029,31,http://clintsbucket.s3.amazonaws.com/DAM3D021_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D011_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D011_P_CYDedit.jpeg,2019-07-13 17:15:15.025533,2019-07-13 17:15:13.824083,31
29,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,3,0.250069,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,c80183a9a44d93790224d41036f5c869,0.747,14,http://clintsbucket.s3.amazonaws.com/DAM3D001_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D005_P_CUAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D001_P_CYDedit.jpeg,2019-07-13 17:15:16.425407,2019-07-13 17:15:15.428338,3
30,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,25,0.205831,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,46e29546b8c4f858152bc2ab3cd15648,1.065,82,http://clintsbucket.s3.amazonaws.com/DAM3D009_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D030_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D030_F_CYAedit.jpeg,2019-07-13 17:15:18.062005,2019-07-13 17:15:16.791174,82
31,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,41,0.272041,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,510917b26c58ce1420fb2ed7944e6cac,1.45,181,http://clintsbucket.s3.amazonaws.com/DAM3D014_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D069_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D014_T_CYDedit.jpeg,2019-07-13 17:15:20.157966,2019-07-13 17:15:18.435925,41
32,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,176,0.377548,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,ab710c268e0df2a0ef41c2d8f3fb19f1,2.801,110,http://clintsbucket.s3.amazonaws.com/DAM3D067_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D040_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D067_T_CYAedit.jpeg,2019-07-13 17:15:23.703517,2019-07-13 17:15:20.524969,176
33,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,157,0.189508,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,e350fef7162dae933d58fbd299468139,1.002,165,http://clintsbucket.s3.amazonaws.com/DAM3D061_P_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D064_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D061_P_CYAedit.jpeg,2019-07-13 17:15:25.354546,2019-07-13 17:15:24.163038,157
34,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,96,0.183642,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,e6ff7b6cae9912c8bfe0db5805860e09,1.153,4,http://clintsbucket.s3.amazonaws.com/DAM3D034_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D001_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D001_T_CYAedit.jpeg,2019-07-13 17:15:27.052056,2019-07-13 17:15:25.715414,4
35,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,75,0.172296,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,f423f4e545f04dd4a5f43614e2759436,0.935,116,http://clintsbucket.s3.amazonaws.com/DAM3D027_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D043_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D027_T_CYDedit.jpeg,2019-07-13 17:15:28.551013,2019-07-13 17:15:27.443717,75
36,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,12,0.174133,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,69dedbebd98561b7949d6733295371d4,1.33,1,http://clintsbucket.s3.amazonaws.com/DAM3D004_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/CYD_2D_Cylinder_edit.jpeg,http://clintsbucket.s3.amazonaws.com/CYD_2D_Cylinder_edit.jpeg,2019-07-13 17:15:30.471768,2019-07-13 17:15:28.967635,1
37,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,133,0.281792,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,d510a02258c0fcc8e4564dcb93bbcc2e,1.382,114,http://clintsbucket.s3.amazonaws.com/DAM3D050_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D041_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D041_T_CYAedit.jpeg,2019-07-13 17:15:32.502813,2019-07-13 17:15:30.839021,114
38,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,67,0.281196,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,faa713b14676a39485e4c5b78e329c7f,1.212,165,http://clintsbucket.s3.amazonaws.com/DAM3D025_F_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D064_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D025_F_CYAedit.jpeg,2019-07-13 17:15:34.391118,2019-07-13 17:15:32.897922,67
39,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,144,0.208975,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,e406af7611cd591aa9e1dc020ec8b18f,1.689,6,http://clintsbucket.s3.amazonaws.com/DAM3D056_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D002_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D002_P_CYDedit.jpeg,2019-07-13 17:15:36.700295,2019-07-13 17:15:34.802320,6
40,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,32,0.172326,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,5ccef987f1c3bd018b39b9e5dfbfd6aa,1.508,160,http://clintsbucket.s3.amazonaws.com/DAM3D011_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D062_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D011_T_CYDedit.jpeg,2019-07-13 17:15:38.848843,2019-07-13 17:15:37.168517,32
41,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,87,0.177878,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,b7adadf4370cf215633a9993f64a90ce,1.421,171,http://clintsbucket.s3.amazonaws.com/DAM3D031_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D066_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D066_F_CYDedit.jpeg,2019-07-13 17:15:40.917914,2019-07-13 17:15:39.319036,171
42,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,124,0.180104,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,95999519b7eb49db2dabec02ba876840,1.151,152,http://clintsbucket.s3.amazonaws.com/DAM3D046_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D059_T_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D059_T_CYDedit.jpeg,2019-07-13 17:15:42.724829,2019-07-13 17:15:41.393725,152
43,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,171,0.207476,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,beebcecf594c725353a2b9e406a61b31,0.924,176,http://clintsbucket.s3.amazonaws.com/DAM3D066_F_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D067_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D066_F_CYDedit.jpeg,2019-07-13 17:15:44.233255,2019-07-13 17:15:43.101779,171
44,BR_Random,BR_Random,https://banditsbucket.s3-us-west-2.amazonaws.com/CYA_3D_Cylinder_edit.jpeg,image,602c168468300675783bef75294459,102,0.25117,602c168468300675783bef75294459_sie0gS0zWO2GE7Ls21w5vm7EtQjZLf,b20680b111746480eaffc135c14113bd,1.531,142,http://clintsbucket.s3.amazonaws.com/DAM3D037_P_CYDedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D055_T_CYAedit.jpeg,http://clintsbucket.s3.amazonaws.com/DAM3D037_P_CYDedit.jpeg,2019-07-13 17:15:46.369842,2019-07-13 17:15:44.587672,102
